item,VAT,hierarchy1,hierarchy2,description,pack_description,qty_in_stock,cases_in_stock,EAN1,EAN2,EAN3,Internal EAN 1,Internal EAN 2,Internal EAN 3,Internal EAN 4,Pack 1,Sell 1,Pack 2,Sell 2,Pack 3,Sell 3,promID ,promStart,promEnd,promSell Pack 1,promSell for Sell 1,promSell Pack 2,promSell for Sell 2,promSell Pack 3,promSell for Sell 3,Max. Order,RRP,POR %,PMP/Plain,Type
1000193,A,7,7004,LOST MARY BM6000 MANGO KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000194,A,7,7004,LOST MARY BM6000 MENTHOL KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000195,A,7,7004,LOST MARY BM6000 MIAMI MINT KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000196,A,7,7004,LOST MARY BM6000 PINEAPPLE ICE KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000197,A,7,7004,LOST MARY BM6000 PINK LEMONADE KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000198,A,7,7004,LOST MARY BM6000 RASPBERRY PEACH KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000199,A,7,7004,LOST MARY BM6000 STRAWBERRY ICE KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000200,A,7,7004,LOST MARY BM6000 STRAWBERRY KIWI KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000201,A,7,7004,LOST MARY BM6000 STRAWBERRY RASPBERRY BLACKBERRY KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000202,A,7,7004,LOST MARY BM6000 STRAWBERRY RASPBERRY CHERRY ICE KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000203,A,7,7004,LOST MARY BM6000 STRAWBERRY WATERMELON KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000204,A,7,7004,LOST MARY BM6000 SUMMER GRAPE KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000205,A,7,7004,LOST MARY BM6000 TRIPLE BERRY KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000206,A,7,7004,LOST MARY BM6000 TRIPLE MANGO KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000207,A,7,7004,LOST MARY BM6000 TRIPLE MELON KIT  ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000208,A,7,7004,LOST MARY BM6000 WATERMELON ICE KIT ,1x5x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,9.99,48.37%,PLAIN,SINGLE
1000209,A,7,7004,LOST MARY NERA 30K BLUE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000210,A,7,7004,LOST MARY NERA 30K BERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000211,A,7,7004,LOST MARY NERA 30K BLUEBERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000212,A,7,7004,LOST MARY NERA 30K BLUEBERRY SOUR RASPBERRY KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000213,A,7,7004,LOST MARY NERA 30K CHERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000214,A,7,7004,LOST MARY NERA 30K CHERRY ICE KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000215,A,7,7004,LOST MARY NERA 30K DRINKS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000216,A,7,7004,LOST MARY NERA 30K GREEN EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000217,A,7,7004,LOST MARY NERA 30K LEMON LIME KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000218,A,7,7004,LOST MARY NERA 30K PINEAPPLE ICE KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000219,A,7,7004,LOST MARY NERA 30K PURPLE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000220,A,7,7004,LOST MARY NERA 30K RED EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000221,A,7,7004,LOST MARY NERA 30K STRAWBERRY ICE KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000222,A,7,7004,LOST MARY NERA 30K TRIPLE MANGO KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000223,A,7,7004,LOST MARY NERA 30K WATERMELON EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000224,A,7,7004,LOST MARY NERA 30K YELLOW EDITION KIT ,1x5x20MG,100,100,,,,,,,,,28.99,,,,,,,,,,,,,,,14.99,51.98%,PLAIN,SINGLE
1000225,A,7,7004,ELFBAR 4 IN 1 BERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000226,A,7,7004,ELFBAR 4 IN 1 FRUITS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000227,A,7,7004,ELFBAR 4 IN 1 BLUEBERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000228,A,7,7004,ELFBAR 4 IN 1 MIXED FRUITS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000229,A,7,7004,ELFBAR 4 IN 1 SUMMER EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000230,A,7,7004,ELFBAR 4 IN 1 LEMON EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000231,A,7,7004,ELFBAR 4 IN 1 DRINKS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000232,A,7,7004,ELFBAR 4 IN 1 BLUE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000233,A,7,7004,ELFBAR 4 IN 1 RED EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000234,A,7,7004,ELFBAR 4 IN 1 YELLOW EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000235,A,7,7004,ELFBAR 4 IN 1 ICE DRINKS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000236,A,7,7004,ELFBAR 4 IN 1 PINK EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000237,A,7,7004,ELFBAR 4 IN 1 PURPLE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000238,A,7,7004,ELFBAR 4 IN 1 PINEAPPLE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000239,A,7,7004,ELFBAR 4 IN 1 EB EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000240,A,7,7004,ELFBAR 4 IN 1 SPECIAL EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,21.99,,,,,,,,,,,,,,,9.99,47.17%,PLAIN,SINGLE
1000241,A,7,7004,ELFBAR 50K BLUE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000242,A,7,7004,ELFBAR 50K CHERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000243,A,7,7004,ELFBAR 50K CLASSIC EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000244,A,7,7004,ELFBAR 50K DRINKS EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000245,A,7,7004,ELFBAR 50K JUICY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000246,A,7,7004,ELFBAR 50K LEMONADE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000247,A,7,7004,ELFBAR 50K MINT EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000248,A,7,7004,ELFBAR 50K PURPLE EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000249,A,7,7004,ELFBAR 50K RASPBERRY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000250,A,7,7004,ELFBAR 50K RED EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000251,A,7,7004,ELFBAR 50K RUBY EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000252,A,7,7004,ELFBAR 50K SPECIAL EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000253,A,7,7004,ELFBAR 50K SUMMER EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000254,A,7,7004,ELFBAR 50K TROPICAL EDITION KIT  ,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000255,A,7,7004,ELFBAR 50K YELLOW EDITION KIT,1x5x20MG,100,100,,,,,,,,,30.49,,,,,,,,,,,,,,,17.99,57.99%,PLAIN,SINGLE
1000256,A,7,7004,IVG 10K PRO LEMON AND LIME KIT  ,1x5x20MG,100,100,,,,,,,,,21.49,,,,,,,,,,,,,,,9.99,49.55%,PLAIN,SINGLE
1000257,A,7,7004,IVG 10K PRO PINEAPPLE ICE KIT  ,1x5x20MG,100,100,,,,,,,,,21.49,,,,,,,,,,,,,,,9.99,49.55%,PLAIN,SINGLE
1000258,A,7,7004,IVG 10K PRO BLUEBERRY RASPBERRY ICE KIT ,1x5x20MG,100,100,,,,,,,,,21.49,,,,,,,,,,,,,,,9.99,49.55%,PLAIN,SINGLE
1000259,A,7,7004,ELFBAR 600 APPLE PEACH POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000260,A,7,7004,ELFBAR 600 BANANA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000261,A,7,7004,ELFBAR 600 BANANA ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000262,A,7,7004,ELFBAR 600 BLUE RAZZ LEMONADE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000263,A,7,7004,ELFBAR 600 BLUEBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000264,A,7,7004,ELFBAR 600 BLUEBERRY CRANBERRY CHERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000265,A,7,7004,ELFBAR 600 BLUEBERRY RASPBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000266,A,7,7004,ELFBAR 600 BLUEBERRY SOUR RASPBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000267,A,7,7004,ELFBAR 600 CHERRY COLA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000268,A,7,7004,ELFBAR 600 CHERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000269,A,7,7004,ELFBAR 600 COLA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000270,A,7,7004,ELFBAR 600 ELFTURBO POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000271,A,7,7004,ELFBAR 600 ELFTURBO ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000272,A,7,7004,ELFBAR 600 GRAPE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000273,A,7,7004,ELFBAR 600 KIWI PASSION FRUIT GUAVA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000274,A,7,7004,ELFBAR 600 LEMON LIME POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000275,A,7,7004,ELFBAR 600 MAD BLUE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000276,A,7,7004,ELFBAR 600 MANGO POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000277,A,7,7004,ELFBAR 600 MIX BERRIES POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000278,A,7,7004,ELFBAR 600 PEACH ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000279,A,7,7004,ELFBAR 600 PINEAPPLE ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000280,A,7,7004,ELFBAR 600 PINK GRAPEFRUIT POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000281,A,7,7004,ELFBAR 600 PINK LEMONADE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000282,A,7,7004,ELFBAR 600 SNOOW TOBACCO POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000283,A,7,7004,ELFBAR 600 SPEARMINT POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000284,A,7,7004,ELFBAR 600 STRAWBERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000285,A,7,7004,ELFBAR 600 STRAWBERRY KIWI POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000286,A,7,7004,ELFBAR 600 STRAWBERRY RASPBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000287,A,7,7004,ELFBAR 600 STRAWBERRY RASPBERRY CHERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000288,A,7,7004,ELFBAR 600 STRAWBERRY SNOOW POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000289,A,7,7004,ELFBAR 600 WATERMELON POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000290,A,7,7004,ELFBAR 600 WATERMELON BG POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000291,A,7,7004,ELFBAR 600 WATERMELON STRAWBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000292,A,7,7004,CP CRYSTAL 10K BANANA ICE POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000293,A,7,7004,CP CRYSTAL 10K BLUE RAZZ CHERRY POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000294,A,7,7004,CP CRYSTAL 10K BLUE RAZZ GUMMY BEAR POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000295,A,7,7004,CP CRYSTAL 10K BLUE SOUR RASPBERRY POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000296,A,7,7004,CP CRYSTAL 10K BLUEBERRY RASPBERRY POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000297,A,7,7004,CP CRYSTAL 10K CP SPECIAL POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000298,A,7,7004,CP CRYSTAL 10K CHERRY BERRY POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000299,A,7,7004,CP CRYSTAL 10K CHERRY COLA POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000300,A,7,7004,CP CRYSTAL 10K CHERRY ICE POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000301,A,7,7004,CP CRYSTAL 10K DOUBLE APPLE POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000302,A,7,7004,CP CRYSTAL 10K FRESH MINT POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000303,A,7,7004,CP CRYSTAL 10K FRUIT BOMB POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000304,A,7,7004,CP CRYSTAL 10K GUMMY BEAR POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000305,A,7,7004,CP CRYSTAL 10K HUBBA BUBBA POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000306,A,7,7004,CP CRYSTAL 10K JUICY PEACH POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000307,A,7,7004,CP CRYSTAL 10K JUICY RASPBERRIES POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000308,A,7,7004,CP CRYSTAL 10K LEMON AND LIME POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000309,A,7,7004,CP CRYSTAL 10K MR BLUE POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000310,A,7,7004,CP CRYSTAL 10K WATERMELON ICE POD  ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000311,A,7,7004,CP CRYSTAL 10K STRAWBERRY RASPBERRY ICE POD ,1x5x20MG,100,100,,,,,,,,,14.69,,,,,,,,,,,,,,,7.99,76.74%,PLAIN,SINGLE
1000312,A,7,7004,LOST MARY BM600 BLACKBERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000313,A,7,7004,LOST MARY BM600 BLACKCURRANT APPLE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000314,A,7,7004,LOST MARY BM600 BLUE RAZZ CHERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000315,A,7,7004,LOST MARY BM600 BLUE RAZZ ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000316,A,7,7004,LOST MARY BM600 BLUEBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000317,A,7,7004,LOST MARY BM600 BLUEBERRY SOUR RASPBERRY POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000318,A,7,7004,LOST MARY BM600 CHERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000319,A,7,7004,LOST MARY BM600 CHERRY PEACH LEMONADE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000320,A,7,7004,LOST MARY BM600 COLA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000321,A,7,7004,LOST MARY BM600 DOUBLE APPLE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000322,A,7,7004,LOST MARY BM600 GRAPE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000323,A,7,7004,LOST MARY BM600 GUAVA ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000324,A,7,7004,LOST MARY BM600 KIWI PASSION FRUIT GUAVA POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000325,A,7,7004,LOST MARY BM600 LEMON LIME POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000326,A,7,7004,LOST MARY BM600 MAD BLUE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000327,A,7,7004,LOST MARY BM600 MARYBULL ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000328,A,7,7004,LOST MARY BM600 MENTHOL POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000329,A,7,7004,LOST MARY BM600 MINT TOBACCO POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000330,A,7,7004,LOST MARY BM600 PEACH ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000331,A,7,7004,LOST MARY BM600 PINEAPPLE ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000332,A,7,7004,LOST MARY BM600 PINK LEMONADE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000333,A,7,7004,LOST MARY BM600 RED APPLE ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000334,A,7,7004,LOST MARY BM600 SAKURA GRAPE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
1000335,A,7,7004,LOST MARY BM600 STRAWBERRY ICE POD  ,1x10x20MG,100,100,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,56.95%,PLAIN,SINGLE
